folio,siteNumber,phase,user,startDate,partId,sku,unr,unrId,qty,fac_qty,unitaryPrice, Adjusted income (TOTAL) ,rent,,period
A03170930,71619430,Facturado,gp@vsys.com,01/10/2017,31173294,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31173295,1,1,$121.13,$121.13,$121.13,,
A03170933,71619426,Facturado,gp@vsys.com,01/10/2017,31173278,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31173279,1,1,$121.13,$121.13,$121.13,,
A03171286,71619154,Facturado,gp@vsys.com,01/10/2017,31170626,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31170627,1,1,$121.13,$121.13,$121.13,,
A03171300,71619566,Facturado,gp@vsys.com,01/10/2017,31173983,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31173984,1,1,$121.13,$121.13,$121.13,,
A03170627,71619014,Facturado,gp@vsys.com,01/10/2017,31170220,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31170221,1,1,$121.13,$121.13,$121.13,,
A03170711,71619221,Facturado,gp@vsys.com,01/10/2017,31171024,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31171025,1,1,$121.13,$121.13,$121.13,,
A03170729,71619290,Facturado,gp@vsys.com,01/10/2017,31171678,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31171679,1,1,$121.13,$121.13,$121.13,,
A03170738,71619282,Facturado,gp@vsys.com,01/10/2017,31171408,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31171409,1,1,$121.13,$121.13,$121.13,,
 A03170791,71619323,Facturado,gp@vsys.com,01/10/2017,31172740,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31172741,1,1,$121.13,$121.13,$121.13,,
A03170855,71619388,Facturado,gp@vsys.com,01/10/2017,31172836,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31172837,1,1,$121.13,$121.13,$121.13,,
A03170888,71619398,Facturado,gp@vsys.com,01/10/2017,31172876,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31172877,1,1,$121.13,$121.13,$121.13,,
A03171126,71619473,Facturado,gp@vsys.com,01/10/2017,31181014,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31181015,1,1,$121.13,$121.13,$121.13,,
A03171531,71619391,Facturado,gp@vsys.com,01/10/2017,31172852,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31172853,1,1,$121.13,$121.13,$121.13,,
A03170618,71618997,Facturado,gp@vsys.com,01/10/2017,31170180,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31170181,1,1,$121.13,$121.13,$121.13,,
A03170727,71619225,Facturado,gp@vsys.com,01/10/2017,31171040,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31171041,1,1,$121.13,$121.13,$121.13,,
A03170749 ,71619312,Facturado,gp@vsys.com,01/10/2017,31171766,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31171767,1,1,$121.13,$121.13,$121.13,,
A03170752 ,71619316,Facturado,gp@vsys.com,01/10/2017,31171803,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31171804,1,1,$121.13,$121.13,$121.13,,
A03170831,71619666,Facturado,gp@vsys.com,01/10/2017,31174294,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31174295,1,1,$121.13,$121.13,$121.13,,
A03170887,71619406,Facturado,gp@vsys.com,01/10/2017,31173190,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31173191,1,1,$121.13,$121.13,$121.13,,
A03170902,71619402,Facturado,gp@vsys.com,01/10/2017,31172892,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31172893,1,1,$121.13,$121.13,$121.13,,
A03170931,71619429,Facturado,gp@vsys.com,01/10/2017,31173286,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31173287,1,1,$121.13,$121.13,$121.13,,
A03170936,71619431,Facturado,gp@vsys.com,01/10/2017,31173302,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31173303,1,1,$121.13,$121.13,$121.13,,
A03170940,71619435,Facturado,gp@vsys.com,01/10/2017,31173326,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31173327,1,1,$121.13,$121.13,$121.13,,
A03170968,71619621,Facturado,gp@vsys.com,01/10/2017,31175693,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31175694,1,1,$121.13,$121.13,$121.13,,
A03171050,71619046,Facturado,gp@vsys.com,01/10/2017,31170291,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31170292,1,1,$121.13,$121.13,$121.13,,
A03171456,71619527,Facturado,gp@vsys.com,01/10/2017,31173924,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31173925,1,1,$121.13,$121.13,$121.13,,
A03170633,71619038,Facturado,gp@vsys.com,01/10/2017,31170275,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31170276,1,1,$121.13,$121.13,$121.13,,
A03170637,71619100,Facturado,gp@vsys.com,01/10/2017,31170307,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31170308,1,1,$121.13,$121.13,$121.13,,
A03170709,71619192,Facturado,gp@vsys.com,01/10/2017,31170984,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31170985,1,1,$121.13,$121.13,$121.13,,
A03170715,71619267,Facturado,gp@vsys.com,01/10/2017,31171360,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31171361,1,1,$121.13,$121.13,$121.13,,
A03170821,71619653,Facturado,gp@vsys.com,01/10/2017,31174276,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31174277,1,1,$121.13,$121.13,$121.13,,
A03170915,71619417,Facturado,gp@vsys.com,01/10/2017,31173238,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31173239,1,1,$121.13,$121.13,$121.13,,
A03171065,71619377,Facturado,gp@vsys.com,01/10/2017,31172788,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31172789,1,1,$121.13,$121.13,$121.13,,
A03171275,71619470,Facturado,gp@vsys.com,01/10/2017,31173900,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31173901,1,1,$121.13,$121.13,$121.13,,
A03171301,71619644,Facturado,gp@vsys.com,01/10/2017,31174031,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31174032,1,1,$121.13,$121.13,$121.13,,
A03171305,71619634,Facturado,gp@vsys.com,01/10/2017,31174007,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31174008,1,1,$121.13,$121.13,$121.13,,
A03171527,71619405,Facturado,gp@vsys.com,01/10/2017,31173182,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31173183,1,1,$121.13,$121.13,$121.13,,
A03170634,71619040,Facturado,gp@vsys.com,10/01/2017,31170284,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31170284,1,1,$121.13,$121.13,$121.13,,
 A03170657,71619709,Facturado,gp@vsys.com,10/01/2017,31170725,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31170725,1,1,$121.13,$121.13,$121.13,,
A03170662,71619718,Facturado,gp@vsys.com,10/01/2017,31170759,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31170759,1,1,$121.13,$121.13,$121.13,,
 A03170665,71619728,Facturado,gp@vsys.com,10/01/2017,31170794,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31170794,1,1,$121.13,$121.13,$121.13,,
A03170666 ,71619727,Facturado,gp@vsys.com,10/01/2017,31170789,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31170789,1,1,$121.13,$121.13,$121.13,,
A03170698,71619180,Facturado,gp@vsys.com,10/01/2017,31170937,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31170937,1,1,$121.13,$121.13,$121.13,,
A03170835,71618952,Facturado,gp@vsys.com,10/01/2017,31173403,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31173403,1,1,$121.13,$121.13,$121.13,,
A03170843,71618934,Facturado,gp@vsys.com,10/01/2017,31173003,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31173003,1,1,$121.13,$121.13,$121.13,,
A03170873,71619697,Facturado,gp@vsys.com,10/01/2017,31174351,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31174351,1,1,$121.13,$121.13,$121.13,,
A03170906,71619063,Facturado,gp@vsys.com,10/01/2017,31173493,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31173493,1,1,$121.13,$121.13,$121.13,,
A03170971,71619654,Facturado,gp@vsys.com,10/01/2017,31176764,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31176764,1,1,$121.13,$121.13,$121.13,,
A04170253,71619845,Facturado,gp@vsys.com,10/01/2017,31171493,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31171493,1,1,$121.13,$121.13,$121.13,,
A03170696,71619237,Facturado,gp@vsys.com,10/01/2017,31171289,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31171289,1,1,$121.13,$121.13,$121.13,,
A03170702,71619794,Facturado,gp@vsys.com,10/01/2017,31171142,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31171142,1,1,$121.13,$121.13,$121.13,,
A03170722,71619814,Facturado,gp@vsys.com,10/01/2017,31171198,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31171198,1,1,$121.13,$121.13,$121.13,,
A03170721,71619812,Facturado,gp@vsys.com,10/01/2017,31171196,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31171196,1,1,$121.13,$121.13,$121.13,,
 A03170772,71618962,Facturado,gp@vsys.com,10/01/2017,31172277,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31172277,1,1,$121.13,$121.13,$121.13,,
A03170779,71619992,Facturado,gp@vsys.com,10/01/2017,31172333,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31172333,1,1,$121.13,$121.13,$121.13,,
A03170783,71619999,Facturado,gp@vsys.com,10/01/2017,31172351,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31172351,1,1,$121.13,$121.13,$121.13,,
A03170875,71619948,Facturado,gp@vsys.com,10/01/2017,31172093,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31172093,1,1,$121.13,$121.13,$121.13,,
A03170913,71619963,Facturado,gp@vsys.com,10/01/2017,31172163,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31172163,1,1,$121.13,$121.13,$121.13,,
A03171052,71619313,Facturado,gp@vsys.com,10/01/2017,31171788,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31171788,1,1,$121.13,$121.13,$121.13,,
A04170261,71619881,Facturado,gp@vsys.com,10/01/2017,31171573,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31171573,1,1,$121.13,$121.13,$121.13,,
A04170267,71619909,Facturado,gp@vsys.com,10/01/2017,31171613,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31171613,1,1,$121.13,$121.13,$121.13,,
A03170660,71619716,Facturado,gp@vsys.com,10/01/2017,31170743,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31170743,1,1,$121.13,$121.13,$121.13,,
A03170664,71619725,Facturado,gp@vsys.com,10/01/2017,31170775,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31170775,1,1,$121.13,$121.13,$121.13,,
A03170844,71619914,Facturado,gp@vsys.com,10/01/2017,31172010,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31172010,1,1,$121.13,$121.13,$121.13,,
A03170845,71619916,Facturado,gp@vsys.com,10/01/2017,31172024,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31172024,1,1,$121.13,$121.13,$121.13,,
A03170851,71619923,Facturado,gp@vsys.com,10/01/2017,31172034,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31172034,1,1,$121.13,$121.13,$121.13,,
A03170925,71619080,Facturado,gp@vsys.com,10/01/2017,31173555,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31173555,1,1,$121.13,$121.13,$121.13,,
A03171022,71618949,Facturado,gp@vsys.com,10/01/2017,31178695,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31178695,1,1,$121.13,$121.13,$121.13,,
A03171089,71618954,Facturado,gp@vsys.com,10/01/2017,31180201,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31180201,1,1,$121.13,$121.13,$121.13,,
A03171168,71619880,Facturado,gp@vsys.com,10/01/2017,31181789,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31181789,1,1,$121.13,$121.13,$121.13,,
A03171209,71619818,Facturado,gp@vsys.com,10/01/2017,31182734,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31182734,1,1,$121.13,$121.13,$121.13,,
A03171309,71618980,Facturado,gp@vsys.com,10/01/2017,31174745,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31174745,1,1,$121.13,$121.13,$121.13,,
A04170260,71619873,Facturado,gp@vsys.com,10/01/2017,31171557,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31171557,1,1,$121.13,$121.13,$121.13,,
A03170785,71620005,Facturado,gp@vsys.com,10/01/2017,31172367,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31172367,1,1,$121.13,$121.13,$121.13,,
A03170833,71619670,Facturado,gp@vsys.com,10/01/2017,31174303,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31174303,1,1,$121.13,$121.13,$121.13,,
A03170848,71618974,Facturado,gp@vsys.com,10/01/2017,31173011,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31173011,1,1,$121.13,$121.13,$121.13,,
A03170861,71619039,Facturado,gp@vsys.com,10/01/2017,31173429,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31173429,1,1,$121.13,$121.13,$121.13,,
A03170900,71619062,Facturado,gp@vsys.com,10/01/2017,31173491,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31173491,1,1,$121.13,$121.13,$121.13,,
A03170916,71618967,Facturado,gp@vsys.com,10/01/2017,31174439,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31174439,1,1,$121.13,$121.13,$121.13,,
A03170941,71619150,Facturado,gp@vsys.com,10/01/2017,31174511,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31174511,1,1,$121.13,$121.13,$121.13,,
A03170947,71619164,Facturado,gp@vsys.com,10/01/2017,31174557,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31174557,1,1,$121.13,$121.13,$121.13,,
A03170949,71619168,Facturado,gp@vsys.com,10/01/2017,31174573,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31174573,1,1,$121.13,$121.13,$121.13,,
A03170989,71619643,Facturado,gp@vsys.com,10/01/2017,31175742,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31175742,1,1,$121.13,$121.13,$121.13,,
A03171418,71619640,Facturado,gp@vsys.com,10/01/2017,31208143,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31208143,1,1,$121.13,$121.13,$121.13,,
A03171478,71619114,Facturado,gp@vsys.com,10/01/2017,31214286,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31214286,1,1,$121.13,$121.13,$121.13,,
A03171528,71619028,Facturado,gp@vsys.com,10/01/2017,31173139,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31173139,1,1,$121.13,$121.13,$121.13,,
A03170682,71619751,Facturado,gp@vsys.com,10/01/2017,31170833,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31170833,1,1,$121.13,$121.13,$121.13,,
 A03170775,71619983,Facturado,gp@vsys.com,10/01/2017,31172317,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31172317,1,1,$121.13,$121.13,$121.13,,
 A03170788 ,71620014,Facturado,gp@vsys.com,10/01/2017,31172397,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31172397,1,1,$121.13,$121.13,$121.13,,
A03170792,71620020,Facturado,gp@vsys.com,10/01/2017,31172407,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31172407,1,1,$121.13,$121.13,$121.13,,
A03170822,71619467,Facturado,gp@vsys.com,10/01/2017,31175023,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31175023,1,1,$121.13,$121.13,$121.13,,
A03170881,71619005,Facturado,gp@vsys.com,10/01/2017,31173081,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31173081,1,1,$121.13,$121.13,$121.13,,
A03170892,71619019,Facturado,gp@vsys.com,10/01/2017,31173113,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31173113,1,1,$121.13,$121.13,$121.13,,
A03170905,71619962,Facturado,gp@vsys.com,10/01/2017,31172149,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31172149,1,1,$121.13,$121.13,$121.13,,
A03171071,71619978,Facturado,gp@vsys.com,10/01/2017,31179358,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31179358,1,1,$121.13,$121.13,$121.13,,
A03171072,71619979,Facturado,gp@vsys.com,10/01/2017,31179366,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31179366,1,1,$121.13,$121.13,$121.13,,
A03171073,71619980,Facturado,gp@vsys.com,10/01/2017,31179374,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31179374,1,1,$121.13,$121.13,$121.13,,
A03171470,71619082,Facturado,gp@vsys.com,10/01/2017,31214206,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31214206,1,1,$121.13,$121.13,$121.13,,
A03170658,71619714,Facturado,gp@vsys.com,10/01/2017,31170741,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31170741,1,1,$121.13,$121.13,$121.13,,
A03170685,71619786,Facturado,gp@vsys.com,10/01/2017,31171126,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31171126,1,1,$121.13,$121.13,$121.13,,
A03170730,71619836,Facturado,gp@vsys.com,10/01/2017,31171238,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31171238,1,1,$121.13,$121.13,$121.13,,
A03170776 ,71619971,Facturado,gp@vsys.com,10/01/2017,31172303,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31172303,1,1,$121.13,$121.13,$121.13,,
A03170880,71619705,Facturado,gp@vsys.com,10/01/2017,31174367,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31174367,1,1,$121.13,$121.13,$121.13,,
A03170882,71619009,Facturado,gp@vsys.com,10/01/2017,31173083,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31173083,1,1,$121.13,$121.13,$121.13,,
A03170897,71619058,Facturado,gp@vsys.com,10/01/2017,31173475,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31173475,1,1,$121.13,$121.13,$121.13,,
A03170953,71618972,Facturado,gp@vsys.com,10/01/2017,31175590,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31175590,1,1,$121.13,$121.13,$121.13,,
A03171023,71618977,Facturado,gp@vsys.com,10/01/2017,31178697,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31178697,1,1,$121.13,$121.13,$121.13,,
A03171170,71619917,Facturado,gp@vsys.com,10/01/2017,31181335,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31181335,1,1,$121.13,$121.13,$121.13,,
A03171329,71619604,Facturado,gp@vsys.com,10/01/2017,31174889,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31174889,1,1,$121.13,$121.13,$121.13,,
A04170258,71619858,Facturado,gp@vsys.com,10/01/2017,31171539,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31171539,1,1,$121.13,$121.13,$121.13,,
A03170705,71619806,Facturado,gp@vsys.com,10/01/2017,31171180,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31171180,1,1,$121.13,$121.13,$121.13,,
A03170780,71619993,Facturado,gp@vsys.com,10/01/2017,31172335,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31172335,1,1,$121.13,$121.13,$121.13,,
 A03170793,71619179,Facturado,gp@vsys.com,10/01/2017,31174973,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31174973,1,1,$121.13,$121.13,$121.13,,
A03170957,71619645,Facturado,gp@vsys.com,10/01/2017,31176713,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31176713,1,1,$121.13,$121.13,$121.13,,
A03170985,71619679,Facturado,gp@vsys.com,10/01/2017,31176859,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31176859,1,1,$121.13,$121.13,$121.13,,
A03171090,71619970,Facturado,gp@vsys.com,10/01/2017,31180212,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31180212,1,1,$121.13,$121.13,$121.13,,
A03171472,71618939,Facturado,gp@vsys.com,10/01/2017,31214190,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31214190,1,1,$121.13,$121.13,$121.13,,
A03171328,71619600,Facturado,gp@vsys.com,10/01/2017,31174873,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31174873,1,1,$121.13,$121.13,$121.13,,
A03171417,71619616,Facturado,gp@vsys.com,10/01/2017,31208135,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31208135,1,1,$121.13,$121.13,$121.13,,
A03171416,71619561,Facturado,gp@vsys.com,10/01/2017,31208127,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31208127,1,1,$121.13,$121.13,$121.13,,
A03171533,71619001,Facturado,gp@vsys.com,10/01/2017,31173065,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31173065,1,1,$121.13,$121.13,$121.13,,
A03170784,71620001,Facturado,gp@vsys.com,10/01/2017,31172365,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31172365,1,1,$121.13,$121.13,$121.13,,
A03170786,71620007,Facturado,gp@vsys.com,10/01/2017,31172381,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31172381,1,1,$121.13,$121.13,$121.13,,
A03170847,71619919,Facturado,gp@vsys.com,10/01/2017,31172026,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31172026,1,1,$121.13,$121.13,$121.13,,
A03170908,71619069,Facturado,gp@vsys.com,10/01/2017,31173509,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31173509,1,1,$121.13,$121.13,$121.13,,
A03170912,71619026,Facturado,gp@vsys.com,10/01/2017,31173137,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31173137,1,1,$121.13,$121.13,$121.13,,
A03170917,71619033,Facturado,gp@vsys.com,10/01/2017,31173155,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31173155,1,1,$121.13,$121.13,$121.13,,
A03171215,71619823,Facturado,gp@vsys.com,10/01/2017,31182758,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31182758,1,1,$121.13,$121.13,$121.13,,
A03171311,71619479,Facturado,gp@vsys.com,10/01/2017,31174761,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31174761,1,1,$121.13,$121.13,$121.13,,
A03171471,71619081,Facturado,gp@vsys.com,10/01/2017,31214204,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31214204,1,1,$121.13,$121.13,$121.13,,
A03171479,71619107,Facturado,gp@vsys.com,10/01/2017,31214260,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31214260,1,1,$121.13,$121.13,$121.13,,
A04170252,71619848,Facturado,gp@vsys.com,10/01/2017,31171507,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31171507,1,1,$121.13,$121.13,$121.13,,
A04170264,71619889,Facturado,gp@vsys.com,10/01/2017,31171587,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31171587,1,1,$121.13,$121.13,$121.13,,
A03170952,71619170,Facturado,gp@vsys.com,10/01/2017,31174575,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31174575,1,1,$121.13,$121.13,$121.13,,
A03170954,71619606,Facturado,gp@vsys.com,10/01/2017,31175606,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31175606,1,1,$121.13,$121.13,$121.13,,
A03170976,71619623,Facturado,gp@vsys.com,10/01/2017,31175702,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31175702,1,1,$121.13,$121.13,$121.13,,
A03171031,71619721,Facturado,gp@vsys.com,10/01/2017,31178745,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31178745,1,1,$121.13,$121.13,$121.13,,
A03171087,71620044,Facturado,gp@vsys.com,10/01/2017,31179470,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31179470,1,1,$121.13,$121.13,$121.13,,
A03171097,71620012,Facturado,gp@vsys.com,10/01/2017,31180273,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31180273,1,1,$121.13,$121.13,$121.13,,
A03171158,71619871,Facturado,gp@vsys.com,10/01/2017,31181757,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31181757,1,1,$121.13,$121.13,$121.13,,
A03171165,71619913,Facturado,gp@vsys.com,10/01/2017,31181319,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31181319,1,1,$121.13,$121.13,$121.13,,
A03171183,71619954,Facturado,gp@vsys.com,10/01/2017,31181415,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31181415,1,1,$121.13,$121.13,$121.13,,
A03171320,71619542,Facturado,gp@vsys.com,10/01/2017,31174817,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31174817,1,1,$121.13,$121.13,$121.13,,
A03171480,71619111,Facturado,gp@vsys.com,10/01/2017,31214273,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31214273,1,1,$121.13,$121.13,$121.13,,
A03171532,71619030,Facturado,gp@vsys.com,10/01/2017,31173153,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31173153,1,1,$121.13,$121.13,$121.13,,
A03170836,71619034,Facturado,gp@vsys.com,10/01/2017,31173405,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31173405,1,1,$121.13,$121.13,$121.13,,
A03170885,71619957,Facturado,gp@vsys.com,10/01/2017,31172131,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31172131,1,1,$121.13,$121.13,$121.13,,
A03170886,71619057,Facturado,gp@vsys.com,10/01/2017,31173461,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31173461,1,1,$121.13,$121.13,$121.13,,
A03170891,71619958,Facturado,gp@vsys.com,10/01/2017,31172133,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31172133,1,1,$121.13,$121.13,$121.13,,
A03171147,71619837,Facturado,gp@vsys.com,10/01/2017,31181677,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31181677,1,1,$121.13,$121.13,$121.13,,
A03171149,71619839,Facturado,gp@vsys.com,10/01/2017,31181685,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31181685,1,1,$121.13,$121.13,$121.13,,
A03171175,71619930,Facturado,gp@vsys.com,10/01/2017,31181375,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31181375,1,1,$121.13,$121.13,$121.13,,
A03171206,71619803,Facturado,gp@vsys.com,10/01/2017,31182694,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31182694,1,1,$121.13,$121.13,$121.13,,
A03171216,71619821,Facturado,gp@vsys.com,10/01/2017,31182750,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31182750,1,1,$121.13,$121.13,$121.13,,
A03171282,71619133,Facturado,gp@vsys.com,10/01/2017,31170587,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31170587,1,1,$121.13,$121.13,$121.13,,
A03171474,71619087,Facturado,gp@vsys.com,10/01/2017,31214222,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31214222,1,1,$121.13,$121.13,$121.13,,
A03171481,71619113,Facturado,gp@vsys.com,10/01/2017,31214284,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31214284,1,1,$121.13,$121.13,$121.13,,
A03170934,71619134,Facturado,gp@vsys.com,10/01/2017,31174469,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31174469,1,1,$121.13,$121.13,$121.13,,
A03171080,71619997,Facturado,gp@vsys.com,10/01/2017,31179414,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31179414,1,1,$121.13,$121.13,$121.13,,
