folio,clientName,siteNumber,phase,user,startDate,partId,sku,unrId,unr,qty,fac_qty,unitaryPrice,Adjusted income (TOTAL),rent,,period
A05130119,"FINCOMUN SERVICIOS FINANCIEROS
COMUNITARIOS S.A. DE C.V., SOCIEDAD
FINANCIERA PO COYOACAN",70137381,Facturado,gp@vsys.com,5/22/2014,25404106,UNC.CUAD.903.1,25404107,UNR.CUAD.903.1,300,3,162.8,48840,488.4,,
A05130119,"FINCOMUN SERVICIOS FINANCIEROS
COMUNITARIOS S.A. DE C.V., SOCIEDAD
FINANCIERA PO COYOACAN",70137381,Facturado,gp@vsys.com,5/22/2014,25404108,UNC.CUAD.911.1,25404109,UNR.CUAD.911.1,300,3,12,3600,36,,
A06180479,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V FINCOMUN CUATITLAN IZCALLI",71612250,Facturado,gp@vsys.com,7/27/2018,33150305,UNC.CUAD.STJBPCV9,33150318,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180550,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V SAN BARTOLO NAUCALPAN",71314283,Facturado,gp@vsys.com,7/27/2018,33152496,UNC.CUAD.STJBPCV9,33152509,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180484,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V CENTRO HISTORICO",71314296,Facturado,gp@vsys.com,7/30/2018,33149912,UNC.CUAD.STJBPCV9,33149925,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180548,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V VILLA NICOLAS ROMERO",71314250,Facturado,gp@vsys.com,7/30/2018,33151851,UNC.CUAD.STJBPCV9,33151864,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180491,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V SANTA CLARA",71314281,Facturado,gp@vsys.com,7/31/2018,33151194,UNC.CUAD.STJBPCV9,33151207,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180537,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V IMPULSORA I",71409783,Facturado,gp@vsys.com,7/31/2018,33150389,UNC.CUAD.STJBPCV9,33150402,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180544,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V CIUDAD AZTECA",71314267,Facturado,gp@vsys.com,7/31/2018,33149974,UNC.CUAD.STJBPCV9,33149987,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180580,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V EDUARDO MOLINA / VILLA VICTORIA",71413661,Facturado,gp@vsys.com,7/31/2018,33151909,UNC.CUAD.STJBPCV9,33151922,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180409,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V CUAUTEPEC",71409697,Facturado,gp@vsys.com,7/31/2018,33150092,UNC.CUAD.STJBPCV9,33150105,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180520,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V AZCAPOTZALCO",71314372,Facturado,gp@vsys.com,7/31/2018,33147104,UNC.CUAD.STJBPCV9,33147117,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180556,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V SAN IGNACIO",71314286,Facturado,gp@vsys.com,8/23/2018,33152514,UNC.CUAD.STJBPCV9,33152527,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A08180180,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V TOLUCA CENTRAL DE ABASTOS",71411110,Facturado,gp@vsys.com,8/23/2018,33151763,UNC.CUAD.STJBPCV9,33151776,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180405,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V CUAJIMALPA I",71409696,Facturado,gp@vsys.com,8/23/2018,33150074,UNC.CUAD.STJBPCV9,33150087,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180488,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V TECAMAC",71306230,Facturado,gp@vsys.com,8/23/2018,33151332,UNC.CUAD.STJBPCV9,33151345,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06181489,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V SAN AGUSTIN",71411444,Facturado,gp@vsys.com,8/23/2018,33156004,UNC.CUAD.STJBPCV9,33156017,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180533,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V HUEHUETOCA",71345243,Facturado,gp@vsys.com,8/23/2018,33150371,UNC.CUAD.STJBPCV9,33150384,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180582,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V PACHUCA",71409917,Facturado,gp@vsys.com,8/23/2018,33150876,UNC.CUAD.STJBPCV9,33150889,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180565,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V TULANCINGO",71411118,Facturado,gp@vsys.com,8/23/2018,33151887,UNC.CUAD.STJBPCV9,33151900,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180507,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V ZACUALTIPAN",71410248,Facturado,gp@vsys.com,8/23/2018,33152093,UNC.CUAD.STJBPCV9,33152106,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180485,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V CHALCO PUEBLO VIEJO",71314369,Facturado,gp@vsys.com,8/23/2018,33149930,UNC.CUAD.STJBPCV9,33149943,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180521,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V IXTAPALUCA",71314305,Facturado,gp@vsys.com,8/23/2018,33150425,UNC.CUAD.STJBPCV9,33150438,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180499,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V SAN MARTIN TEXMELUCAN",71410948,Facturado,gp@vsys.com,8/23/2018,33151134,UNC.CUAD.STJBPCV9,33151147,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180415,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V CUERNAVACA",71409705,Facturado,gp@vsys.com,8/23/2018,33150128,UNC.CUAD.STJBPCV9,33150141,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180585,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V TEMIXCO",71410958,Facturado,gp@vsys.com,8/23/2018,33151486,UNC.CUAD.STJBPCV9,33151499,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06181830,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V APIZACO",71409585,Facturado,gp@vsys.com,8/23/2018,33212027,UNC.CUAD.STJBPCV9,33212040,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180516,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V CASAS ALEMAN",71314266,Facturado,gp@vsys.com,8/23/2018,33147086,UNC.CUAD.STJBPCV9,33147099,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180541,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V CIUDAD CUAUHTEMOC",71314263,Facturado,gp@vsys.com,8/23/2018,33149956,UNC.CUAD.STJBPCV9,33149969,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180468,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V DESARROLLO URBANO",71314375,Facturado,gp@vsys.com,8/23/2018,33150182,UNC.CUAD.STJBPCV9,33150195,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180414,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V MILPA ALTA",71314251,Facturado,gp@vsys.com,8/23/2018,33150740,UNC.CUAD.STJBPCV9,33150753,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180545,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V HUIXQUILUCAN",71410511,Facturado,gp@vsys.com,8/23/2018,33150407,UNC.CUAD.STJBPCV9,33150420,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180542,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V IXTLAHUACA",71409785,Facturado,gp@vsys.com,8/23/2018,33150479,UNC.CUAD.STJBPCV9,33150492,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180529,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V JARDINES DE MORELOS",71314304,Facturado,gp@vsys.com,8/23/2018,33150552,UNC.CUAD.STJBPCV9,33150565,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180493,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V SANTIAGO TIANGUISTENCO",71314146,Facturado,gp@vsys.com,8/23/2018,33151346,UNC.CUAD.STJBPCV9,33151359,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180552,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V MONTEVIDEO I",71314259,Facturado,gp@vsys.com,8/23/2018,33150822,UNC.CUAD.STJBPCV9,33150835,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180504,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V SUCURSAL METROPOLITANA",71314240,Facturado,gp@vsys.com,8/23/2018,33151386,UNC.CUAD.STJBPCV9,33151399,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180588,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V PUEBLA II",71410250,Facturado,gp@vsys.com,8/23/2018,33150894,UNC.CUAD.STJBPCV9,33150907,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180492,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V SAN JUAN TEOTIHUACAN",71410920,Facturado,gp@vsys.com,8/23/2018,33151094,UNC.CUAD.STJBPCV9,33151107,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180505,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V SAN NICOLAS",71410953,Facturado,gp@vsys.com,8/23/2018,33151248,UNC.CUAD.STJBPCV9,33151261,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180597,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V TEZIUTLAN",71410249,Facturado,gp@vsys.com,8/23/2018,33151638,UNC.CUAD.STJBPCV9,33151651,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180500,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V SANTO DOMINGO",71314239,Facturado,gp@vsys.com,8/23/2018,33151364,UNC.CUAD.STJBPCV9,33151377,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180591,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V TEMOAYA",71410971,Facturado,gp@vsys.com,8/23/2018,33151504,UNC.CUAD.STJBPCV9,33151517,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180603,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V TEPEACA",71413098,Facturado,gp@vsys.com,8/23/2018,33151540,UNC.CUAD.STJBPCV9,33151553,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180573,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V TEXCOCO",71254500,Facturado,gp@vsys.com,8/23/2018,33151584,UNC.CUAD.STJBPCV9,33151597,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180509,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V ZAPOTITLAN I",71411121,Facturado,gp@vsys.com,8/23/2018,33152111,UNC.CUAD.STJBPCV9,33152124,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180600,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V TIZAYUCA",71410976,Facturado,gp@vsys.com,8/23/2018,33151656,UNC.CUAD.STJBPCV9,33151669,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180583,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V SAN BERNABE",71314303,Facturado,gp@vsys.com,8/23/2018,33152550,UNC.CUAD.STJBPCV9,33152563,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A08181080,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V MADRUGADA",71409913,Facturado,gp@vsys.com,8/23/2018,33150776,UNC.CUAD.STJBPCV9,33150789,UNR.CUAD.STJBPCV9 ,1,1,125.85,125.85,125.85,,
A09180720,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V TOLUCA TERMINAL",71411115,Facturado,gp@vsys.com,8/23/2018,33151781,UNC.CUAD.STJBPCV9,33151794,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06181836,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V APAN",71413659,Facturado,gp@vsys.com,9/24/2018,33212045,UNC.CUAD.STJBPCV9,33212058,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180560,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V XALOSTOC",71314323,Facturado,gp@vsys.com,9/24/2018,33151869,UNC.CUAD.STJBPCV9,33151882,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180480,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V CULHUACAN I",71409706,Facturado,gp@vsys.com,9/24/2018,33150214,UNC.CUAD.STJBPCV9,33150227,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180576,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V TLALPAN",71314238,Facturado,gp@vsys.com,9/24/2018,33151602,UNC.CUAD.STJBPCV9,33151615,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180426,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V MANANTIALES",71409915,Facturado,gp@vsys.com,9/24/2018,33150798,UNC.CUAD.STJBPCV9,33150811,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180553,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V OLIVAR DEL CONDE",71314330,Facturado,gp@vsys.com,9/24/2018,33150840,UNC.CUAD.STJBPCV9,33150853,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180526,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V FINCOMUN ZINACANTEPEC EDO MEX",71310009,Facturado,gp@vsys.com,9/24/2018,33150345,UNC.CUAD.STJBPCV9,33150366,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180602,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V TENANCINGO",71410972,Facturado,gp@vsys.com,9/24/2018,33151522,UNC.CUAD.STJBPCV9,33151535,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180528,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V ATLACOMULCO",71409682,Facturado,gp@vsys.com,9/24/2018,33147140,UNC.CUAD.STJBPCV9,33147153,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180483,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V CHIMALHUACAN I",71314258,Facturado,gp@vsys.com,9/24/2018,33149894,UNC.CUAD.STJBPCV9,33149907,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180557,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V CHIMALHUACAN II",71314269,Facturado,gp@vsys.com,9/24/2018,33149992,UNC.CUAD.STJBPCV9,33150005,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180467,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V ESPERANZA",71314265,Facturado,gp@vsys.com,9/24/2018,33150251,UNC.CUAD.STJBPCV9,33150264,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180471,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V FIN COMUN LOS REYES",71314293,Facturado,gp@vsys.com,9/24/2018,33150269,UNC.CUAD.STJBPCV9,33150282,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180473,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V ERMITA IZTAPALAPA",71364539,Facturado,gp@vsys.com,9/24/2018,33150287,UNC.CUAD.STJBPCV9,33150300,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180420,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V MARAVILLAS I",71314333,Facturado,gp@vsys.com,9/24/2018,33150758,UNC.CUAD.STJBPCV9,33150771,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A09180784,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V SAN MIGUEL TEOTONGO",71314292,Facturado,gp@vsys.com,9/24/2018,33151076,UNC.CUAD.STJBPCV9,33151089,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180497,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V SAN LORENZO TEZONCO",71410944,Facturado,gp@vsys.com,9/24/2018,33151112,UNC.CUAD.STJBPCV9,33151125,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180523,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V ATIZAPAN LOMAS LINDAS",71409586,Facturado,gp@vsys.com,9/24/2018,33147122,UNC.CUAD.STJBPCV9,33147135,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180567,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V CHOLULA",71409684,Facturado,gp@vsys.com,9/24/2018,33150010,UNC.CUAD.STJBPCV9,33150023,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A09180782,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V CUAUTLA",71409704,Facturado,gp@vsys.com,9/24/2018,33150110,UNC.CUAD.STJBPCV9,33150123,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180534,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V IZCALLI CHAMAPA",71314319,Facturado,gp@vsys.com,9/24/2018,33150443,UNC.CUAD.STJBPCV9,33150456,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180590,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V TLAHUAC",71314285,Facturado,gp@vsys.com,9/24/2018,33151620,UNC.CUAD.STJBPCV9,33151633,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180575,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V COACALCO I",71409695,Facturado,gp@vsys.com,9/24/2018,33150028,UNC.CUAD.STJBPCV9,33150041,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180494,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V ZUMPANGO",71305549,Facturado,gp@vsys.com,9/24/2018,33152039,UNC.CUAD.STJBPCV9,33152052,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180502,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V ZIMAPAN",71410247,Facturado,gp@vsys.com,9/24/2018,33152075,UNC.CUAD.STJBPCV9,33152088,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180564,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V PUEBLA SAN ANTONIO",71323656,Facturado,gp@vsys.com,9/24/2018,33150858,UNC.CUAD.STJBPCV9,33150871,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180566,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V TEPEJI DEL RIO",71410246,Facturado,gp@vsys.com,9/24/2018,33151468,UNC.CUAD.STJBPCV9,33151481,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180535,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V IXMIQUILPAN",71409784,Facturado,gp@vsys.com,9/24/2018,33150461,UNC.CUAD.STJBPCV9,33150474,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A09180723,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V TOLUCA CENTRO",71282112,Facturado,gp@vsys.com,9/24/2018,33151709,UNC.CUAD.STJBPCV9,33151722,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A09180719,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V TOLUCA SAN MATEO ATENCO",71282113,Facturado,gp@vsys.com,9/24/2018,33151731,UNC.CUAD.STJBPCV9,33151744,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A09180721,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V TOLUCA METEPEC",71306228,Facturado,gp@vsys.com,9/24/2018,33151745,UNC.CUAD.STJBPCV9,33151758,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
 A09180783,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V LA PERLA",71314368,Facturado,gp@vsys.com,9/24/2018,33150570,UNC.CUAD.STJBPCV9,33150583,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A06180498,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V SANTA CRUZ",71314376,Facturado,gp@vsys.com,9/24/2018,33151212,UNC.CUAD.STJBPCV9,33151225,UNR.CUAD.STJBPCV9,1,1,125.85,125.85,125.85,,
A05130119,"FINCOMUN SERVICIOS FINANCIEROS
COMUNITARIOS S.A. DE C.V., SOCIEDAD
FINANCIERA PO COYOACAN",70137381,Facturado,gp@vsys.com,5/22/2014,25404106,UNC.CUAD.903.1,25404107,UNR.CUAD.903.1,300,1,162.8,48840,162.8,,
A05130119,"FINCOMUN SERVICIOS FINANCIEROS
COMUNITARIOS S.A. DE C.V., SOCIEDAD
FINANCIERA PO COYOACAN",70137381,Facturado,gp@vsys.com,5/22/2014,25404108,UNC.CUAD.911.1,25404109,UNR.CUAD.911.1,300,1,12,3600,12,,
A05130101,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V  SAN CRISTOBAL",71314288,Facturado,gp@vsys.com,03/11/2014,25404981,UNC.CUAD.903.1,25404982,UNR.CUAD.903.1,6,1,162.8,976.8,162.8,,
A05130119,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V  COYOACAN I",70137381,Facturado,gp@vsys.com,5/22/2014,25404106,UNC.CUAD.903.1,25404107,UNR.CUAD.903.1,300,1,162.8,48840,162.8,,
A05130119,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V  COYOACAN I",70137381,Facturado,gp@vsys.com,5/22/2014,25404108,UNC.CUAD.911.1,25404109,UNR.CUAD.911.1,300,1,12,3600,12,,
A11181135,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V  COYOACAN I",71697865,Facturado,gp@vsys.com,11/28/2018,33722037,UNC.CUAD.904.1 ,33722050,UNR.CUAD.904.1 ,1,1,125.85,125.85,125.85,,
A05130119,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V  COYOACAN I",70137381,Facturado,gp@vsys.com,5/22/2014,25404106,UNC.CUAD.903.1,25404107,UNR.CUAD.903.1,300,1,162.8,48840,162.8,,
A05130119,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.V  COYOACAN I",70137381,Facturado,gp@vsys.com,5/22/2014,25404108,UNC.CUAD.911.1,25404109,UNR.CUAD.911.1,300,1,12,3600,12,,
A12180394,"FINCOMUN,SERVICIOS FINANCIEROS
COMUNITARIOS S.A DE C.VCOYOACAN I",71697865,Facturado,gp@vsys.com,2/27/2019,33758344,UNC.CUAD.904.1.1,33758352,UNR.CUAD.904.1.1,1,1,125.85,125.85,125.85,,
A05130119,"FINCOMUN SERVICIOS FINANCIEROS
COMUNITARIOS S.A. DE C.V., SOCIEDAD
FINANCIERA PO COYOACAN",70137381,Facturado,gp@vsys.com,5/22/2014,25404106,UNC.CUAD.903.1,25404107,UNR.CUAD.903.1,300,3,162.8,48840,488.4,,
A05130119,"FINCOMUN SERVICIOS FINANCIEROS
COMUNITARIOS S.A. DE C.V., SOCIEDAD
FINANCIERA PO COYOACAN",70137381,Facturado,gp@vsys.com,5/22/2014,25404108,UNC.CUAD.911.1,25404109,UNR.CUAD.911.1,300,3,12,3600,36,,
A05130119,"FINCOMUN SERVICIOS FINANCIEROS
COMUNITARIOS S.A. DE C.V., SOCIEDAD
FINANCIERA PO COYOACAN",70137381,Facturado,gp@vsys.com,5/22/2014,25404106,UNC.CUAD.903.1,25404107,UNR.CUAD.903.1,300,1,162.8,48840,162.8,,
A05130119,"FINCOMUN SERVICIOS FINANCIEROS
COMUNITARIOS S.A. DE C.V., SOCIEDAD
FINANCIERA PO COYOACAN",70137381,Facturado,gp@vsys.com,5/22/2014,25404108,UNC.CUAD.911.1,25404109,UNR.CUAD.911.1,300,1,12,3600,12,,
A05130119,"FINCOMUN SERVICIOS FINANCIEROS
COMUNITARIOS S.A. DE C.V., SOCIEDAD
FINANCIERA PO COYOACAN",70137381,Facturado,gp@vsys.com,5/22/2014,25404106,UNC.CUAD.903.1,25404107,UNR.CUAD.903.1,300,2,162.8,48840,325.6,,
