folio,siteNumber,phase,clientName,user,startDate,partId,sku,unr,unrId,qty,fac_qty,unitaryPrice,Adjusted income (TOTAL),rent,,period
A05130112,71345243,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. HUHUETOCA,gp@vsys.com,3/3/2014,25406913,UNC.CUAD.903.1,UNR.CUAD.903.1,25406914,6,6,162.8,976.8,976.8,,
A05130112,71345243,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. HUHUETOCA,gp@vsys.com,3/3/2014,25406915,UNC.CUAD.911.1,UNR.CUAD.911.1,25406916,6,6,12,72,72,,
A05130112,71345243,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. HUHUETOCA,gp@vsys.com,3/3/2014,25406926,UNC.CUAD.917.1,UNR.CUAD.917.1,25406927,1,1,430.5,430.5,430.5,,
A02140091,71409682,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. ATLACOMULCO,gp@vsys.com,3/3/2014,26221229,UNC.CUAD.901.1,UNR.CUAD.901.1,26221240,1,1,136.3,136.3,136.3,,
A05130117,71409682,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. ATLACOMULCO,gp@vsys.com,3/3/2014,25405092,UNC.CUAD.911.1,UNR.CUAD.911.1,25405093,6,6,12,72,72,,
A05130117,71409682,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. ATLACOMULCO,gp@vsys.com,3/3/2014,25405103,UNC.CUAD.917.1,UNR.CUAD.917.1,25405104,1,1,430.5,430.5,430.5,,
A05130117,71409682,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. ATLACOMULCO,gp@vsys.com,3/3/2014,25405105,UNC.CUAD.903.1,UNR.CUAD.903.1,25405106,6,6,162.8,976.8,976.8,,
A02140118,71409704,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. CUAUTLA,gp@vsys.com,3/3/2014,26220973,UNC.CUAD.901.1,UNR.CUAD.901.1,26220984,1,1,136.3,136.3,136.3,,
A05130156,71409704,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. CUAUTLA,gp@vsys.com,3/3/2014,25404416,UNC.CUAD.903.1,UNR.CUAD.903.1,25404417,6,6,162.8,976.8,976.8,,
A05130156,71409704,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. CUAUTLA,gp@vsys.com,3/3/2014,25404418,UNC.CUAD.911.1,UNR.CUAD.911.1,25404419,6,6,12,72,72,,
A05130156,71409704,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. CUAUTLA,gp@vsys.com,3/3/2014,25404429,UNC.CUAD.917.1,UNR.CUAD.917.1,25404430,1,1,430.5,430.5,430.5,,
A02140113,71409785,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. IXTLAHUACA,gp@vsys.com,3/3/2014,26221289,UNC.CUAD.901.1,UNR.CUAD.901.1,26221300,1,1,136.3,136.3,136.3,,
A05130124,71409785,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. IXTLAHUACA,gp@vsys.com,3/3/2014,25405122,UNC.CUAD.903.1,UNR.CUAD.903.1,25405123,6,6,162.8,976.8,976.8,,
A05130124,71409785,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. IXTLAHUACA,gp@vsys.com,3/3/2014,25405133,UNC.CUAD.917.1,UNR.CUAD.917.1,25405134,1,1,430.5,430.5,430.5,,
A05130124,71409785,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. IXTLAHUACA,gp@vsys.com,3/3/2014,25405135,UNC.CUAD.911.1,UNR.CUAD.911.1,25405136,6,6,12,72,72,,
A02140150,71411110,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TOLUCA CENTRAL DE ABASTOS,gp@vsys.com,3/3/2014,26221409,UNC.CUAD.901.1,UNR.CUAD.901.1,26221420,1,1,136.3,136.3,136.3,,
A05130136,71411110,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TOLUCA CENTRAL DE ABASTOS,gp@vsys.com,3/3/2014,25405182,UNC.CUAD.911.1,UNR.CUAD.911.1,25405183,6,6,12,72,72,,
A05130136,71411110,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TOLUCA CENTRAL DE ABASTOS,gp@vsys.com,3/3/2014,25405193,UNC.CUAD.917.1,UNR.CUAD.917.1,25405194,1,1,430.5,430.5,430.5,,
A05130136,71411110,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TOLUCA CENTRAL DE ABASTOS,gp@vsys.com,3/3/2014,25405195,UNC.CUAD.903.1,UNR.CUAD.903.1,25405196,6,6,162.8,976.8,976.8,,
A02140060,71282113,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TOLUCA SAN MATEO ATENCO,gp@vsys.com,3/4/2014,26221145,UNC.CUAD.901.1,UNR.CUAD.901.1,26221156,1,1,136.3,136.3,136.3,,
A05130082,71282113,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TOLUCA SAN MATEO ATENCO,gp@vsys.com,3/4/2014,25404814,UNC.CUAD.911.1,UNR.CUAD.911.1,25404815,6,6,12,72,72,,
A05130082,71282113,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TOLUCA SAN MATEO ATENCO,gp@vsys.com,3/4/2014,25404825,UNC.CUAD.917.1,UNR.CUAD.917.1,25404826,1,1,430.5,430.5,430.5,,
A05130082,71282113,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TOLUCA SAN MATEO ATENCO,gp@vsys.com,3/4/2014,25404827,UNC.CUAD.903.1,UNR.CUAD.903.1,25404828,6,6,162.8,976.8,976.8,,
A02140061,71306228,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TOLUCA METEPEC,gp@vsys.com,3/4/2014,26220503,UNC.CUAD.901.1,UNR.CUAD.901.1,26220514,1,1,136.3,136.3,136.3,,
A05130083,71306228,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TOLUCA METEPEC,gp@vsys.com,3/4/2014,25404829,UNC.CUAD.903.1,UNR.CUAD.903.1,25404830,6,6,162.8,976.8,976.8,,
A05130083,71306228,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TOLUCA METEPEC,gp@vsys.com,3/4/2014,25404831,UNC.CUAD.911.1,UNR.CUAD.911.1,25404832,6,6,12,72,72,,
A05130083,71306228,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TOLUCA METEPEC,gp@vsys.com,3/4/2014,25404842,UNC.CUAD.917.1,UNR.CUAD.917.1,25404843,1,1,430.5,430.5,430.5,,
A02140116,71409917,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. PACHUCA,gp@vsys.com,3/4/2014,26221301,UNC.CUAD.901.1,UNR.CUAD.901.1,26221312,1,1,136.3,136.3,136.3,,
A05130118,71409917,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. PACHUCA,gp@vsys.com,3/4/2014,25406973,UNC.CUAD.903.1,UNR.CUAD.903.1,25406974,6,6,162.8,976.8,976.8,,
A05130118,71409917,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. PACHUCA,gp@vsys.com,3/4/2014,25406975,UNC.CUAD.911.1,UNR.CUAD.911.1,25406976,6,6,12,72,72,,
A05130118,71409917,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. PACHUCA,gp@vsys.com,3/4/2014,25406977,UNC.CUAD.917.1,UNR.CUAD.917.1,25406978,1,1,430.5,430.5,430.5,,
A02140072,71314265,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. ESPERANZA,gp@vsys.com,3/5/2014,26220829,UNC.CUAD.901.1,UNR.CUAD.901.1,26220840,1,1,136.3,136.3,136.3,,
A05130130,71314265,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. ESPERANZA,gp@vsys.com,3/5/2014,25404176,UNC.CUAD.903.1,UNR.CUAD.903.1,25404177,6,6,162.8,976.8,976.8,,
A05130130,71314265,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. ESPERANZA,gp@vsys.com,3/5/2014,25404187,UNC.CUAD.917.1,UNR.CUAD.917.1,25404188,1,1,430.5,430.5,430.5,,
A05130130,71314265,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. ESPERANZA,gp@vsys.com,3/5/2014,25404189,UNC.CUAD.911.1,UNR.CUAD.911.1,25404190,6,6,12,72,72,,
A02140130,71316792,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. SANTA FE BIMBO,gp@vsys.com,3/5/2014,26221854,UNC.CUAD.901.1,UNR.CUAD.901.1,26221865,1,1,136.3,136.3,136.3,,
A05130109,71316792,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. SANTA FE BIMBO,gp@vsys.com,3/5/2014,25406898,UNC.CUAD.903.1,UNR.CUAD.903.1,25406899,6,3,162.8,976.8,488.4,,
A05130109,71316792,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. SANTA FE BIMBO,gp@vsys.com,3/5/2014,25406900,UNC.CUAD.911.1,UNR.CUAD.911.1,25406901,6,3,12,72,36,,
A05130109,71316792,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. SANTA FE BIMBO,gp@vsys.com,3/5/2014,25406911,UNC.CUAD.917.1,UNR.CUAD.917.1,25406912,1,1,430.5,430.5,430.5,,
A02140107,71409784,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. IXMIQUILPAN,gp@vsys.com,3/5/2014,26221277,UNC.CUAD.901.1,UNR.CUAD.901.1,26221288,1,1,136.3,136.3,136.3,,
A05130116,71409784,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. IXMIQUILPAN,gp@vsys.com,3/5/2014,25406958,UNC.CUAD.903.1,UNR.CUAD.903.1,25406959,6,6,162.8,976.8,976.8,,
A05130116,71409784,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. IXMIQUILPAN,gp@vsys.com,3/5/2014,25406960,UNC.CUAD.911.1,UNR.CUAD.911.1,25406961,6,6,12,72,72,,
A05130116,71409784,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. IXMIQUILPAN,gp@vsys.com,3/5/2014,25406971,UNC.CUAD.917.1,UNR.CUAD.917.1,25406972,1,1,430.5,430.5,430.5,,
A02140079,71314146,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. SANTIAGO TIANGUISTENCO,gp@vsys.com,3/9/2014,26221698,UNC.CUAD.901.1,UNR.CUAD.901.1,26221709,1,1,136.3,136.3,136.3,,
A05130087,71314146,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. SANTIAGO TIANGUISTENCO,gp@vsys.com,3/9/2014,25406703,UNC.CUAD.911.1,UNR.CUAD.911.1,25406704,6,6,12,72,72,,
A05130087,71314146,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. SANTIAGO TIANGUISTENCO,gp@vsys.com,3/9/2014,25406714,UNC.CUAD.917.1,UNR.CUAD.917.1,25406715,1,1,430.5,430.5,430.5,,
A05130087,71314146,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. SANTIAGO TIANGUISTENCO,gp@vsys.com,3/9/2014,25406716,UNC.CUAD.903.1,UNR.CUAD.903.1,25406717,6,6,162.8,976.8,976.8,,
A02140066,71314245,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. CENTRAL DE ABASTOS,gp@vsys.com,3/9/2014,26220527,UNC.CUAD.901.1,UNR.CUAD.901.1,26220538,1,1,136.3,136.3,136.3,,
A05130090,71314245,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. CENTRAL DE ABASTOS,gp@vsys.com,3/9/2014,25404859,UNC.CUAD.911.1,UNR.CUAD.911.1,25404860,6,6,12,72,72,,
A05130090,71314245,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. CENTRAL DE ABASTOS,gp@vsys.com,3/9/2014,25404870,UNC.CUAD.917.1,UNR.CUAD.917.1,25404871,1,1,430.5,430.5,430.5,,
A05130090,71314245,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. CENTRAL DE ABASTOS,gp@vsys.com,3/9/2014,25404872,UNC.CUAD.903.1,UNR.CUAD.903.1,25404873,6,6,162.8,976.8,976.8,,
A02140123,71410920,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. SAN JUAN TEOTIHUACAN,gp@vsys.com,3/9/2014,26221325,UNC.CUAD.901.1,UNR.CUAD.901.1,26221336,1,1,136.3,136.3,136.3,,
A05130128,71410920,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. SAN JUAN TEOTIHUACAN,gp@vsys.com,3/9/2014,25405152,UNC.CUAD.903.1,UNR.CUAD.903.1,25405153,6,6,162.8,976.8,976.8,,
A05130128,71410920,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. SAN JUAN TEOTIHUACAN,gp@vsys.com,3/9/2014,25405163,UNC.CUAD.917.1,UNR.CUAD.917.1,25405164,1,1,430.5,430.5,430.5,,
A05130128,71410920,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. SAN JUAN TEOTIHUACAN,gp@vsys.com,3/9/2014,25405165,UNC.CUAD.911.1,UNR.CUAD.911.1,25405166,6,6,12,72,72,,
A02140138,71410972,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TENANCINGO,gp@vsys.com,3/10/2014,26221373,UNC.CUAD.901.1,UNR.CUAD.901.1,26221384,1,1,136.3,136.3,136.3,,
A05130131,71410972,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TENANCINGO,gp@vsys.com,3/10/2014,25407033,UNC.CUAD.903.1,UNR.CUAD.903.1,25407034,6,6,162.8,976.8,976.8,,
A05130131,71410972,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TENANCINGO,gp@vsys.com,3/10/2014,25407035,UNC.CUAD.911.1,UNR.CUAD.911.1,25407036,6,6,12,72,72,,
A05130131,71410972,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TENANCINGO,gp@vsys.com,3/10/2014,25407046,UNC.CUAD.917.1,UNR.CUAD.917.1,25407047,1,1,430.5,430.5,430.5,,
A02140157,71411118,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TULANCINGO,gp@vsys.com,3/10/2014,26221433,UNC.CUAD.901.1,UNR.CUAD.901.1,26221444,1,1,136.3,136.3,136.3,,
A05130144,71411118,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TULANCINGO,gp@vsys.com,3/10/2014,25407093,UNC.CUAD.903.1,UNR.CUAD.903.1,25407094,6,6,162.8,976.8,976.8,,
A05130144,71411118,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TULANCINGO,gp@vsys.com,3/10/2014,25407095,UNC.CUAD.911.1,UNR.CUAD.911.1,25407096,6,6,12,72,72,,
A05130144,71411118,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TULANCINGO,gp@vsys.com,3/10/2014,25407106,UNC.CUAD.917.1,UNR.CUAD.917.1,25407107,1,1,430.5,430.5,430.5,,
A02140026,71314267,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. CIUDAD AZTECA,gp@vsys.com,3/11/2014,25404919,UNC.CUAD.903.1,UNR.CUAD.903.1,25404920,6,6,162.8,976.8,976.8,,
A02140026,71314267,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. CIUDAD AZTECA,gp@vsys.com,3/11/2014,25404921,UNC.CUAD.911.1,UNR.CUAD.911.1,25404922,6,6,12,72,72,,
A02140026,71314267,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. CIUDAD AZTECA,gp@vsys.com,3/11/2014,25404923,UNC.CUAD.917.1,UNR.CUAD.917.1,25404924,1,1,430.5,430.5,430.5,,
A02140089,71314267,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. CIUDAD AZTECA,gp@vsys.com,3/11/2014,26220575,UNC.CUAD.901.1,UNR.CUAD.901.1,26220586,1,1,136.3,136.3,136.3,,
A02140103,71314288,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. SAN CRISTOBAL,gp@vsys.com,3/11/2014,26220623,UNC.CUAD.901.1,UNR.CUAD.901.1,26220634,1,1,136.3,136.3,136.3,,
A05130101,71314288,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. SAN CRISTOBAL,gp@vsys.com,3/11/2014,25404981,UNC.CUAD.903.1,UNR.CUAD.903.1,25404982,6,6,162.8,976.8,976.8,,
A05130101,71314288,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. SAN CRISTOBAL,gp@vsys.com,3/11/2014,25404983,UNC.CUAD.911.1,UNR.CUAD.911.1,25404984,6,6,12,72,72,,
A05130101,71314288,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. SAN CRISTOBAL,gp@vsys.com,3/11/2014,25404985,UNC.CUAD.917.1,UNR.CUAD.917.1,25404986,1,1,430.5,430.5,430.5,,
A02140140,71409913,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. MADRUGADA,gp@vsys.com,3/18/2014,26221045,UNC.CUAD.901.1,UNR.CUAD.901.1,26221056,1,1,136.3,136.3,136.3,,
A05130162,71409913,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. MADRUGADA,gp@vsys.com,3/18/2014,25404506,UNC.CUAD.903.1,UNR.CUAD.903.1,25404507,6,6,162.8,976.8,976.8,,
A05130162,71409913,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. MADRUGADA,gp@vsys.com,3/18/2014,25404508,UNC.CUAD.911.1,UNR.CUAD.911.1,25404509,6,6,12,72,72,,
A05130162,71409913,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. MADRUGADA,gp@vsys.com,3/18/2014,25404510,UNC.CUAD.917.1,UNR.CUAD.917.1,25404511,1,1,430.5,430.5,430.5,,
A02140139,71410247,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. ZIMAPAN,gp@vsys.com,3/18/2014,26221878,UNC.CUAD.901.1,UNR.CUAD.901.1,26221889,1,1,136.3,136.3,136.3,,
A05130075,71410247,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. ZIMAPAN,gp@vsys.com,3/18/2014,25407412,UNC.CUAD.903.1,UNR.CUAD.903.1,25407413,6,6,162.8,976.8,976.8,,
A05130075,71410247,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. ZIMAPAN,gp@vsys.com,3/18/2014,25407414,UNC.CUAD.911.1,UNR.CUAD.911.1,25407415,6,6,12,72,72,,
A05130075,71410247,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. ZIMAPAN,gp@vsys.com,3/18/2014,25407425,UNC.CUAD.917.1,UNR.CUAD.917.1,25407426,1,1,430.5,430.5,430.5,,
A02140131,71410958,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TEMIXCO,gp@vsys.com,3/25/2014,26221349,UNC.CUAD.901.1,UNR.CUAD.901.1,26221360,1,1,136.3,136.3,136.3,,
A05130122,71410958,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TEMIXCO,gp@vsys.com,3/25/2014,25407003,UNC.CUAD.903.1,UNR.CUAD.903.1,25407004,6,6,162.8,976.8,976.8,,
A05130122,71410958,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TEMIXCO,gp@vsys.com,3/25/2014,25407005,UNC.CUAD.911.1,UNR.CUAD.911.1,25407006,6,6,12,72,72,,
A05130122,71410958,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TEMIXCO,gp@vsys.com,3/25/2014,25407007,UNC.CUAD.917.1,UNR.CUAD.917.1,25407008,1,1,430.5,430.5,430.5,,
A02140135,71410971,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TEMOAYA,gp@vsys.com,3/25/2014,26221361,UNC.CUAD.901.1,UNR.CUAD.901.1,26221372,1,1,136.3,136.3,136.3,,
A05130126,71410971,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TEMOAYA,gp@vsys.com,3/25/2014,25407018,UNC.CUAD.903.1,UNR.CUAD.903.1,25407019,6,6,162.8,976.8,976.8,,
A05130126,71410971,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TEMOAYA,gp@vsys.com,3/25/2014,25407020,UNC.CUAD.911.1,UNR.CUAD.911.1,25407021,6,6,12,72,72,,
A05130126,71410971,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TEMOAYA,gp@vsys.com,3/25/2014,25407022,UNC.CUAD.917.1,UNR.CUAD.917.1,25407023,1,1,430.5,430.5,430.5,,
A05130119,70137381,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. COYOACAN,gp@vsys.com,5/22/2014,25404106,UNC.CUAD.903.1,UNR.CUAD.903.1,25404107,300,167,162.8,48840,27187.6,,
A05130119,70137381,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. COYOACAN,gp@vsys.com,5/22/2014,25404108,UNC.CUAD.911.1,UNR.CUAD.911.1,25404109,300,167,12,3600,2004,,
A05130119,70137381,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. COYOACAN,gp@vsys.com,5/22/2014,25404110,UNC.CUAD.917.1,UNR.CUAD.917.1,25404111,1,1,430.5,430.5,430.5,,
A03140016,70137381,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. COYOACAN,gp@vsys.com,5/22/2014,26439290,UNC.CUAD.920.1,N/A,N/A,1,1,60000,60000,0,,
A05130231,71412774,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TEHUACAN,gp@vsys.com,6/5/2014,25460777,UNC.CUAD.903.1,UNR.CUAD.903.1,25460778,6,6,162.8,976.8,976.8,,
A05130231,71412774,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TEHUACAN,gp@vsys.com,6/5/2014,25460779,UNC.CUAD.911.1,UNR.CUAD.911.1,25460780,6,6,12,72,72,,
A05130231,71412774,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TEHUACAN,gp@vsys.com,6/5/2014,25460781,UNC.CUAD.917.1,UNR.CUAD.917.1,25460782,1,1,430.5,430.5,430.5,,
A02140153,71412774,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. TEHUACAN,gp@vsys.com,6/5/2014,26221938,UNC.CUAD.901.1,UNR.CUAD.901.1,26221949,1,1,136.3,136.3,136.3,,
A05130119,70137381,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. COYOACAN,gp@vsys.com,5/22/2014,25404106,UNC.CUAD.903.1,UNR.CUAD.903.1,25404107,300,20,162.8,48840,3256,,
A05130119,70137381,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. COYOACAN,gp@vsys.com,5/22/2014,25404108,UNC.CUAD.911.1,UNR.CUAD.911.1,25404109,300,20,12,3600,240,,
A07140289,71338049,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V.  EMILIANO ZAPATA,gp@vsys.com,6/19/2014,26971569,UNC.CUAD.903.1,UNR.CUAD.903.1,26971589,6,5,162.8,976.8,814,,
A05130119,70137381,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. COYOACAN,gp@vsys.com,5/22/2014,25404106,UNC.CUAD.903.1,UNR.CUAD.903.1,25404107,300,3,162.8,48840,488.4,,
A05130119,70137381,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V. COYOACAN,gp@vsys.com,5/22/2014,25404108,UNC.CUAD.911.1,UNR.CUAD.911.1,25404109,300,5,12,3600,60,,
A04140067,70137381,Facturado,FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V.  COYOACAN,gp@vsys.com,8/1/2014,26548408,UNC.CUAD.904.1,UNR.CUAD.904.1,26548419,2,2,162.8,325.6,325.6,,
A05130149,71323656,Facturado,"FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V., SOCIEDAD FINANCIERA PO PUEBLA SAN ANTONIO",gp@vsys.com,9/19/2014,25404311,UNC.CUAD.903.1,UNR.CUAD.903.1,25404312,6,6,162.8,976.8,976.8,,
A05130149,71323656,Facturado,"FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V., SOCIEDAD FINANCIERA PO PUEBLA SAN ANTONIO",gp@vsys.com,9/19/2014,25404324,UNC.CUAD.911.1,UNR.CUAD.911.1,25404325,6,6,12,72,72,,
A05130149,71323656,Facturado,"FINCOMUN SERVICIOS FINANCIEROS COMUNITARIOS S.A. DE C.V., SOCIEDAD FINANCIERA PO PUEBLA SAN ANTONIO",gp@vsys.com,9/19/2014,25404322,UNC.CUAD.917.1,UNR.CUAD.917.1,25404323,1,1,430.5,430.5,430.5,,
